Ligand_SMILES,Catalyst_SMILES,Catalyst_Name,CompatibilityScore,SimilarityScore,CombinedScore
COc1ccc(-c2c(-c3ccccc3OC(=O)c3ccccc3)n(C(C(=O)O)c3ccccc3)c3ccccc23)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6234863849915199,0.9812613187911565,0.7308188651314109
O=C(O)C(c1ccccc1)N1C(=O)C(=Cc2cccc3ccccc23)OC1c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6239492844819671,0.9798063799142925,0.7307064131116647
COc1ccc(OC2=C(C(=O)Nc3ccccc3)c3ccccc3C(c3ccccc3)=Nc3ccccc32)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6218263533224588,0.9797835914632719,0.7292135247647027
O=C(OC1=C(OC(C(=O)O)c2ccccc2)N(c2ccccc2)C1c1ccccc1-c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6225015186659503,0.9826776274816647,0.7305543513106645
CC1(C)C=C2C3C=NNC4CC(=O)N(C(=O)C5CC5)C(=O)C4C(C3)CC2C1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6677317600767028,0.9798807812152814,0.7613764664182763
O=C(O)CCCCCN(C(=O)O)C(=O)C(CCc1ccccc1)N1C(=O)CC(c2ccccc2)c2ccsc2C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6032490989197297,0.9939345852323581,0.7204547448135181
COc1ccc(C(Oc2cccc3ccccc23)(C(=O)O)c2c(O)n(-c3ccc(Cl)cc3)c3ccccc23)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6223869619325559,0.9823306916930078,0.7303700808606914
O=C(O)CCCCC(C(=O)N(CCc1ccccc1)CC(=O)O)n1c(C(=O)NCc2ccccc2)nc2ccccc2c1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6013579602066396,0.9942846587861071,0.7192359697804798
CC(=NNc1c(-c2ccccc2Oc2ccc(OC(F)(F)F)cc2)oc2ccccc12)c1cccc2ccccc12,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6210430592082933,0.9811710934177952,0.7290814694711438
COc1cc2ccccc2cc1C1=C(O)C(C(=O)NC(c2ccccc2)c2ccccc2OC)=Cc2ccccc2O1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6206667919366082,0.9804717079344725,0.7286082667359675
O=C1CC(=O)N(CC(=O)NC(CCC(=O)NC(Cc2ccc(C(=O)O)cc2)Cc2cccs2)Cc2ccccc2)C1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.5985615408925485,0.9942042996203643,0.7172543685108932
CC(C)CC1CC(CC2NC(=O)CN3C(=O)C2C(C)(C)C3=O)CC2CC2C1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6644345605430225,0.9833393452005009,0.7601059959402661
CC(C(CC1(O)CCCC1)NC(=O)Cc1ccc(-c2ccccc2)cc1)N(C)N=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6842866995380007,0.991617708289811,0.7764860021635438
O=C(NCc1ccc(Oc2cccc3ccccc23)cc1)C1=NN=C(Oc2cccc3ccccc23)c2ccccc2O1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6212764347865063,0.9833954103229643,0.7299121274474436
COc1ccc(C2=NN(c3ccc4ccccc4c3Oc3ccccc3)C(C(=O)Oc3ccccc3)c3ccccc32)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6237985066765925,0.9821805942991386,0.7313131329633563
O=C(O)C[C@H](Cc1ccccc1)NC(=O)CN1C(=O)CC(CC(=O)N(Br)Cc2ccccc2)Cc2ccccc2C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.5994985662627577,0.9941263147411502,0.7178868908062754
COc1ccc(Oc2cn(-c3ccccc3)c3ccccc3c(Oc3ccccc3)c(C(=O)O)c3ccccc23)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6223400448643663,0.9848367268474449,0.7310890494592899
O=C(O)C1=C(C(OCc2ccccc2)C(=O)NOc2ccc3ccccc3c2)Oc2ccccc2-c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6250320895219409,0.9850060993027655,0.7330242924561883
O=C1Oc2ccccc2C=C(Oc2cccc3ccccc23)C(C(O)COc2ccccc2)CCOc2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6219459992406978,0.9848202808115534,0.7308082837119545
O=C(O)CN1C(=O)[C@H](CCc2ccc(C(=O)O)cc2)NC(=O)[C@H](CCc2ccccc2)NC(=O)C1Cc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6053399890507732,0.9942727102474775,0.7220198054097845
O=C(NC1=CC2CCC(C1)C2)c1cccc(C23CC4CC(CC(C4)C2)C3)c1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6843687298997702,0.986738208810198,0.7750795735728985
O=C(O)CCC(C(=O)N(CCc1ccccc1)CC(=O)O)N1C(=O)C(CCc2ccccc2)N(CCCc2ccccc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6020720659779891,0.9940100251411308,0.7196534537269317
CC(CCCC(=O)O)N(C(=O)c1ccccc1)C(=O)C(CCc1ccccc1)N1C(=O)C(=O)N(CCCSc2ccccc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.5942926475629837,0.9943141276541365,0.7142990915903296
O=C(NC1CC1)c1c(C2C3CC4CC(C3)CC2C4)ccc2ccccc12,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6837447773992347,0.9865229606720202,0.7745782323810703
CC(C)N1C(=O)C2(CCCCC2)C(=O)NN=C1C1CC2CCCC2C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6700641747931221,0.9768400756290656,0.762096945043905
O=C(O)C(CCCC1CCCC1)N(C(=O)Cc1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6832383489005153,0.9914709760855328,0.7757081370560205
O=C(NC1=NC2CCCC(C2)C1=O)C1CC2CCC(N=CC3=C(F)N=C3)(C2)C1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6651033236761139,0.9740148356389802,0.7577767772649737
COc1ccccc1N(Cc1ccccc1)C(=O)c1oc2ccccc2c1N=Cc1cccc2ccccc12,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6226473569448919,0.9788581099044158,0.729510582832749
CC1Cc2cc(F)ncc2N=CC1C(=O)NC12CC3CCC(CC(C3)C1=O)C2,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6578059667420099,0.9719887289775004,0.752060795412657
CC(C)CC[C@H](Cc1ccc(C(=O)O)cc1)NC(=O)c1ccc(CC2(C(=O)O)N=C(O)N(Cc3ccccc3)C2=O)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6061171758317455,0.993362894353093,0.7222908913881497
COc1ccc(OC(=O)OC2=C(c3ccccc3)c3ccccc3C2c2ccccc2-c2ccccc2OC)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.621999260669211,0.9810307210322083,0.7297086987781102
CC1Cc2ccccc2C(=O)N(C(CCCC(=O)O)C(=O)N(CCc2ccccc2)CC(=O)O)C(=O)N1Cc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6023358828100313,0.9944214912756854,0.7199615653497274
CC1CCC(NC(=O)CN2C(=O)C3CCCCC3C3C(F)=Nc4ccncc4C32)CC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6636593670081082,0.982499139423314,0.75931129873267
CC(C)NC(=O)N1C(=O)C2CCC3CC4CCCC4CC3CC2C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6619188685944223,0.9698687830495548,0.7543038429309621
CC(C)(C)C(NC(=O)C(c1ccccc1)n1c(=O)oc2ccccc2c1=O)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6720293763855889,0.9945358859820738,0.7687813292645342
COc1ccccc1Oc1ccc(N2N=C(c3ccccc3)c3ccccc3C(O)=C2c2ccccc2OC)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6235366440654174,0.9818216302283234,0.7310221399142891
COc1ccc(C2Oc3ccccc3C(N=C(c3ccccc3)c3cccc4ccccc34)=C2C(=O)O)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6191658586015913,0.9831095193823848,0.7283489568358293
CCCCCCC(C)C(c1ccccc1)(c1ccccc1)C(O)(C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6017432852596294,0.9984014285271877,0.7207407282398969
CC1(C)CCCC2C(=O)N(CC(=O)NC3CCCC3)C(=O)C3=NC=CCC3C21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6672623600894733,0.9797079735222061,0.7609960441192931
CC(C)CN(Cc1ccccc1)C(=O)C1(O)CC(=O)c2ccccc2C(=O)N1Cc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6699152303322718,0.9973565484148115,0.7681476257570337
O=C(O)CCCN1C(=O)C(Cc2ccccc2)N(C(=O)NCC2=CC=C3C=CC=CC3S2)C(=O)C1CCc1ccc(C(=O)O)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6046541686479386,0.9933801341642988,0.7212719583028466
CC(CCCc1ccc(C(=O)O)cc1)N(C(=O)CC(CCc1ccccc1)N1N=C(N)C1=O)C(=O)c1ccc(Br)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.5964787535069348,0.9937266568347946,0.7156531245052926
CC(C)(C)N(C(=O)c1ccccc1)C(=O)C(c1ccccc1)N1C(=O)c2ccccc2C1CCCO,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6694390873401873,0.9968595043120715,0.7676652124317525
CC(C)(C)C(C(=O)c1ccccc1)n1c(=O)c2ccccc2n1CC(=O)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6744773905527358,0.9966354460299686,0.7711248071959056
CC(C)(C)N(C(=O)c1ccccc1)C(=O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6682910432392797,0.9963135286571366,0.7666977888646367
Cc1ccc(N(Cc2ccccc2)C(O)C(=O)N(CC(=O)O)C2CCCCCC2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6829545781365006,0.9914613752500098,0.7755066172705534
COc1ccc(C(NC(=O)c2ccccc2-c2oc3ccccc3c2O)Oc2cccc3ccccc23)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6214148165793136,0.9797160876494746,0.7289051979003619
O=C(NN=Cc1ccc(Oc2ccc3ccccc3c2Oc2ccccc2)cc1)C1=C(O)c2ccccc2Oc2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6233260729337016,0.982073451069867,0.7309502863745512
O=C1CC(O)C[C@H](CC2CCC(C(=O)O)CC2)NC(=O)c2ccc(cc2)C(=O)N(Cc2ccccc2)C(=O)c2ccsc2C=N1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6042294794957495,0.9934602585240976,0.7209987132042539
CC(C)N1C(=O)NC(=O)C2CC3CC(CC4CCCC4C3)CC2C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6671601295193256,0.9786977362326781,0.7606214115333313
O=C(O)c1c(-c2ccccc2OCc2ccccc2OCc2cccc3ccccc23)c(=O)oc2ccccc12,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6205485770146524,0.9827890239782151,0.7292207111037212
O=C(NN=Cc1ccc(OCc2cccc3ccccc23)cc1)C1Oc2ccccc2Oc2cc3ccccc3cc2O1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6223372736583022,0.9842088234697239,0.7308987386017287
COc1ccc(C=NN2c3ccccc3-c3ccccc3C2C(=O)Oc2ccccc2)cc1OCc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6255702995320989,0.9847256121327751,0.7333168933123017
O=C(NCc1cccc2ccccc12)c1ccccc1-c1cc2ccccc2oc(=O)c2ccccc2oc2ccc1o2,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6224339019239741,0.9793684678341995,0.7295142716970416
COC(=O)C(c1ccccc1)N1C(c2ccccc2O)=C(c2ccccc2)c2ccccc2OC1c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.621639966563033,0.9833005466552249,0.7301381405906906
CC(C)N1C(=O)C2CCCCC2(C2CCCCC2C(=O)N2CC=C(F)C=N2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6622012566806672,0.9814801398366104,0.7579849216274501
COc1ccccc1CCOc1ccccc1-c1c(-c2ccccc2)c2ccccc2n1C(C(=O)O)c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6180180275727564,0.9789449257177036,0.7262960970162404
CC(C(C(=O)N(C(=O)c1ccccc1)C(C)C)c1ccccc1)C(C)N1C(=O)C(C)N(C)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6702864299403358,0.9958551337116087,0.7679570410717177
CC(C)N(C(=O)c1ccccc1C(=O)O)C(c1ccccc1)C(c1ccccc1)n1c(=O)c1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6767681282487289,0.9940200321894584,0.7719436994309476
CC(C)N1C(=O)NC(=O)C2CC3CC4CCCC4CC3CC2C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6594988177999082,0.9772918428694242,0.754836725320763
O=C1Oc2ccccc2C(C=Cc2ccccc2OCc2cccc3ccccc23)=C(O)N1c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6230865944493245,0.9801928195504039,0.7302184619796483
O=C(O)CCCCCCC(C(=O)O)N1C(=O)C(CC(=O)N(CCc2ccccc2)Cc2ccccc2)N=C1c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.5993258449599538,0.993003276035325,0.7174290742825651
COc1ccc(C(O)c2oc3ccccc3c2N(C(=O)c2ccc(OCc3ccccc3)cc2)c2ccccc2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6219769984162047,0.9841067643300717,0.7306159281903648
O=C(O)c1c(-c2ccc(OCc3cccc4ccccc34)cc2)nc2ccccc2c1Oc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6228083112128971,0.9811633930430207,0.7303148357619342
COc1ccc(C2Oc3ccccc3C(c3ccccc3)=C(C(=O)O)N(c3ccccc3)c3ccccc3O2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6237403802916363,0.9828383892566752,0.7314697829811478
CC(C)OC(=O)C(C)Oc1ccc(-c2c(-c3ccccc3-c3ccccc3)c(O)c3ccccc3c2O)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.620109414045998,0.9828600726398353,0.7289346116241491
CC(C)(C)Nc1nc(=O)n(C(Cc2ccccc2)C(=O)c2ccccc2)c(=O)c2ccccc12,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6708058450694374,0.9961376072820417,0.7684053737332186
O=C(O)N(C(=O)c1ccccc1)C(c1ccccc1)c1oc2ccccc2c1Nc1cccc2ccccc12,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6201944082676099,0.9801482354591219,0.7281805564250634
O=C(NC(Cc1ccccc1)C1CCCCC1)OCc1ccc(C(=O)O)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6869582488657553,0.9910361186160918,0.7781816097908563
COc1ccc(C2OC(c3ccc(OC(=O)O)cc3)N(c3ccccc3)c3ccccc3-c3ccccc32)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6193168682541581,0.9822324949376645,0.7281915562592101
COc1ccc(C(NC(=O)Oc2ccccc2-c2c(C(C(=O)O)c3ccccc3)oc3ccccc23)c2ccccc2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6194694831908565,0.9835959547767054,0.7287074246666112
O=C1CCc2ccccc2C(=O)N1CCCCC1C(=O)C2(N=NN(CCc3ccc(F)cc3)C2=O)N1c1ccccc1-c1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6168940774143458,0.992078046003056,0.7294492679909588
O=C(O)c1ccc(CN(CCCCc2ccccc2)C(=O)CCC2N=C(O)N(C(Cc3ccccc3)C(=O)O)C2=O)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6033201668951632,0.9938064755959609,0.7204660595054024
COc1ccccc1-c1c(O)c2ccccc2c(=O)n1-c1ccc(OC(c2ccccc2)C(O)c2ccccc2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6212572440656414,0.9825403616984996,0.7296421793554988
O=C(Oc1ccccc1)C(O)C(O)C1=C(Oc2cccc3ccccc23)C=Cc2ccccc2-c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6211585459387082,0.9819726394346843,0.7294027739875011
CN(Cc1ccccc1)C(=O)CC1(C)N=C(O)N(C(Cc2ccccc2)C(=O)c2ccccc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6744984058471538,0.9967908375161889,0.7711861353478643
COc1ccccc1C1=C(OC(C(=O)O)c2ccccc2)c2ccccc2C(c2ccc3ccccc3c2)=NO1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.623992452534315,0.9816082182036366,0.7312771822351114
O=C(O)CCCN(CC(=O)O)C(=O)C(CCc1ccccc1)N1C(=O)c2ccccc2CC(=O)N=C1SCc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6009233309640288,0.9938976363485333,0.7188156225793803
COc1ccccc1C=NNC(=O)c1oc2ccccc2c1-c1ccccc1Oc1cccc2ccccc12,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6232876095815779,0.9798044028248133,0.7302426475545485
COc1ccc(N=c2c(-c3ccccc3)c(-c3ccccc3OC)c(Oc3ccccc3)nc3ccccc23)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.622188805565598,0.9818122298508499,0.7300758328511735
O=C(O)C1(C(=O)N(NC(c2ccccc2)C(c2ccccc2)c2ccccc2)c2ccccc2)CCCCC1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.631698805260948,0.9999259578917373,0.7421669510501847
CCCCC(C(c1ccccc1)C(Cc1ccccc1)N=O)N1C(=O)CCC1O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6888710924227407,0.9932019842899119,0.780170359982892
Cn1c(=O)c(=O)n(C(C(=O)c2ccc(C(C)(C)C)cc2)c2ccccc2)c(=O)c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6741383843319884,0.9959088132801104,0.770669513016425
COc1ccc(-n2c(-c3ccccc3)c(O)c(OC(C(=O)O)c3ccccc3)c2-c2ccccc2-c2ccccc2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.623280079163258,0.9847322085331877,0.7317157179742368
CC(C)c1ccc(C2CCC(NC(=O)N3C(=O)C4CCC(CC4)C3=O)C2)cn1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6619493636908411,0.978348139633537,0.7568689964736499
CN(Cc1ccccc1)C(=O)C1(C)N=C(O)N(C(Cc2ccccc2)C(=O)c2ccccc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6692834971308907,0.9967835731253433,0.7675335199292265
CC(C)(CCc1ccccc1)C1CC(O)(C(=O)O)N(Cc2ccccc2)C(=O)c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.670570657371142,0.9955657496233661,0.7680691850468091
O=C(O)CCCCCCCC(O)N(Cc1ccccc1)N(c1ccccc1)C1CCC1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6852500041399409,0.9931520068539217,0.777620604954135
CC(C)CC(C(=O)N(Cc1ccccc1)C(=O)c1ccc(Br)cc1)N1Cc2ccccc2C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6646735878437137,0.9976289417069285,0.764560194002678
Cc1ccc(OC(=O)N(c2ccccc2)c2c(C(=O)O)c(Oc3ccccc3)c3ccccc3c2-c2ccccc2)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6215623690115886,0.976960388788466,0.7281817749446517
NCCCCSC1=NC(=O)C(=O)C(N(CCc2ccccc2)C(=O)c2ccccc2)C(=O)N1CCCCCC(=O)O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.604960027973179,0.992969677002418,0.7213629226819507
COc1ccc(C2=CC(C(=O)O)Oc3ccccc3C(c3ccccc3)=CN(c3ccccc3)c3ccccc32)cc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6212419052856395,0.9806104036321267,0.7290524547895856
CC(C)C(C(=O)NC(C(=O)OCc1ccccc1)c1ccccc1)N1C(=O)c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6599856562168774,0.9986100590390145,0.7615729770635185
CC1CC(=O)N(C(C)(C)C(=O)N(Cc2ccccc2)C(=O)c2ccccc2)C(=O)c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6665663423272488,0.9944309870016661,0.7649257357295739
CC(C)(C)N(C(=O)c1ccccc1)C(=O)C(Cc1ccccc1)N1C(=O)Cc2ccccc2C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6711523057278727,0.996857906281279,0.7688639858938946
O=C(O)CCCC(CC(=O)N(CCC(=O)O)CC(=O)N(CC(=O)c1ccccc1)c1ccccc1)N1C(=O)c2ccccc21,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.5974966873689371,0.9938977385013643,0.7164170027086652
CC(C)CN(C1C(=O)N(C(C(=O)O)c2ccccc2)C(=O)c2ccccc21)C(C)(C)O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6682740198056073,0.9969612057252143,0.7668801755814894
O=C(c1c(Cc2cccnc2)[nH]c2ccccc12)C1(Cc2ccccc2)N=C(O)N(Cc2ccccc2)C1=O,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6345276243493749,0.9882549118586075,0.7406458106021446
O=C(NC(Cc1ccccc1O)c1ccc(C(=O)N2CCCC2)cc1)C1c2ccccc2C(=O)N1Cc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6376507108290284,0.9905393967746957,0.7435173166127285
O=C(N[C@@H](CC1=Nc2ccccc21)C(=O)OCc1ccccc1)C1c2ccccc2C(=O)N1Cc1ccccc1,CC(C)O[V](=O)(OC(C)C)OC(C)C,VO(OiPr)3,0.6361974961742747,0.9907943796022766,0.7425765612026751
